Order ID;Order Date;Customer ID;Product ID;Sales;Quantity;Discount;Profit;Market
ES-2012-1342242;21/08/2012;SC-20305;TEC-PH-10001148;136.68;1;0.00;46.47;EU
ES-2013-4986805;23/09/2013;JK-15205;OFF-FA-10004878;131.88;7;0.00;10.50;EU
ES-2014-2210580;22/06/2014;RB-19795;OFF-BI-10001808;221.54;5;0.10;73.79;EU
IN-2013-48128;20/11/2013;EH-13945;FUR-BO-10001641;133.33;1;0.07;40.12;APAC
ID-2012-65236;28/08/2012;AA-10375;FUR-BO-10000208;185.27;3;0.50;-81.59;APAC
IN-2012-40029;27/01/2012;MY-18295;FUR-CH-10001465;327.30;2;0.00;150.54;APAC
IN-2012-36067;10/04/2012;LD-17005;OFF-AR-10003110;194.64;4;0.00;42.72;APAC
TU-2012-3230;04/10/2012;NF-8475;OFF-GLO-10004430;77.47;12;0.60;-31.25;EMEA
MX-2012-101560;09/10/2012;DP-13105;TEC-CO-10002504;174.27;1;0.00;83.45;LATAM
ES-2011-2087362;04/05/2011;MH-17290;FUR-FU-10003651;111.60;5;0.00;4.35;EU
ES-2014-1681793;03/04/2014;ER-13855;OFF-ST-10003641;112.92;2;0.00;28.20;EU
IT-2014-4652290;28/02/2014;DB-13555;TEC-AC-10003487;171.45;5;0.10;-5.85;EU
CG-2012-3820;24/07/2012;TS-11085;TEC-MEM-10001163;155.88;6;0.00;6.12;Africa
CM-2014-3130;26/04/2014;LH-7155;FUR-SAF-10003160;137.40;1;0.00;49.44;Africa
NI-2014-9680;08/08/2014;AG-300;TEC-OKI-10002750;188.53;2;0.70;-433.67;Africa
MX-2014-130071;22/12/2014;CB-12025;OFF-PA-10000752;70.32;4;0.00;28.80;LATAM
IN-2011-50060;06/09/2011;MC-17575;FUR-BO-10000035;2472.66;6;0.00;1038.42;APAC
IN-2014-27807;12/12/2014;JG-15310;OFF-EN-10003715;143.05;6;0.10;3.01;APAC
ID-2012-32840;13/08/2012;GZ-14470;FUR-BO-10002285;294.08;3;0.35;-85.99;APAC
TU-2011-5680;27/09/2011;BM-1650;TEC-SAM-10000779;223.10;4;0.60;-106.06;EMEA
MX-2012-143469;24/10/2012;DW-13480;FUR-FU-10001175;140.20;5;0.00;7.00;LATAM
MX-2013-168340;26/12/2013;MD-17350;FUR-CH-10002555;172.00;2;0.00;58.48;LATAM
ES-2012-1572970;18/12/2012;TB-21250;OFF-BI-10003058;66.60;5;0.00;27.30;EU
IN-2013-22354;11/02/2013;DW-13480;TEC-AC-10000857;780.75;3;0.00;179.55;APAC
CA-2013-115224;09/12/2013;DB-13615;OFF-ST-10003816;352.38;2;0.00;81.05;US
CA-2011-154095;02/12/2011;ON-18715;OFF-PA-10002923;146.82;3;0.00;73.41;US
TU-2012-780;03/09/2012;TH-11235;OFF-ROG-10003898;84.66;1;0.60;-33.87;EMEA
MX-2013-107440;01/04/2013;BD-11770;TEC-AC-10004043;93.42;3;0.00;37.32;LATAM
ES-2014-2959093;28/08/2014;CM-11935;OFF-AR-10000953;78.12;3;0.00;26.55;EU
IN-2012-35850;09/05/2012;JM-15265;FUR-CH-10003580;106.54;2;0.10;46.12;APAC
IN-2013-12092;07/05/2013;JK-15625;TEC-AC-10004938;284.97;7;0.00;39.69;APAC
IN-2014-44789;22/12/2014;JB-15925;TEC-AC-10002833;58.98;2;0.00;12.96;APAC
IN-2013-10496;21/08/2013;NW-18400;FUR-FU-10001078;145.26;3;0.00;47.88;APAC
CA-2013-131205;05/09/2013;AA-10645;OFF-ST-10002583;129.92;4;0.00;5.20;US
CA-2014-157903;05/04/2014;AM-10705;TEC-PH-10004345;383.84;4;0.20;47.98;US
CG-2011-4120;20/06/2011;KN-6705;TEC-BEL-10000485;115.50;2;0.00;49.62;Africa
PL-2012-8610;27/08/2012;JG-5115;FUR-IKE-10002268;169.80;1;0.00;28.86;EMEA
US-2012-112025;19/06/2012;GA-14515;TEC-AC-10002370;79.08;5;0.40;-11.92;LATAM
MX-2013-126144;09/09/2013;NF-18475;TEC-AC-10001719;131.10;5;0.00;65.50;LATAM
ID-2014-11826;17/12/2014;TP-21565;OFF-AR-10000027;101.94;5;0.27;16.74;APAC
IN-2011-76198;26/01/2011;AA-10645;OFF-AR-10002256;342.51;7;0.00;54.60;APAC
ID-2013-35458;30/01/2013;BM-11785;OFF-AR-10000660;204.55;4;0.10;-22.73;APAC
IN-2014-64410;09/08/2014;LA-16780;OFF-AR-10000242;145.05;5;0.00;26.10;APAC
CA-2011-138681;20/12/2011;CT-11995;TEC-AC-10003628;71.98;3;0.20;21.59;US
AG-2014-4840;20/08/2014;CD-2790;TEC-NOK-10004541;67.98;1;0.00;6.09;Africa
DJ-2013-3190;09/10/2013;DK-2895;OFF-STA-10004108;49.74;1;0.00;11.91;Africa
MX-2013-120740;11/02/2013;JB-16000;OFF-SU-10002189;262.72;8;0.00;131.36;LATAM
MX-2011-152401;12/10/2011;AT-10435;OFF-ST-10003800;59.52;3;0.00;19.02;LATAM
ES-2013-2527425;20/09/2013;FH-14350;FUR-BO-10003904;221.51;2;0.10;68.87;EU
IT-2012-2733319;03/12/2012;HA-14920;OFF-ST-10004191;122.49;1;0.40;-28.59;EU
ES-2011-5118812;18/02/2011;AB-10165;TEC-MA-10003558;128.52;3;0.15;-1.53;EU
ID-2013-79432;11/12/2013;JK-15325;OFF-LA-10002806;61.40;6;0.10;26.48;APAC
IN-2014-39931;16/10/2014;HG-14965;OFF-ST-10002499;173.61;3;0.00;22.50;APAC
CA-2014-122735;13/04/2014;BD-11320;OFF-PA-10001712;39.96;4;0.00;17.98;US
US-2013-161683;04/12/2013;CJ-12010;OFF-AP-10000179;394.82;4;0.20;93.77;US
IZ-2012-9240;12/02/2012;FC-4335;OFF-EAT-10000820;131.94;6;0.00;60.66;EMEA
NI-2013-3450;26/12/2013;EG-3900;FUR-SAF-10000265;467.10;4;0.70;-825.30;Africa
RS-2014-6150;18/10/2014;AR-825;TEC-MOT-10002560;144.42;1;0.00;23.10;EMEA
MX-2013-163853;19/09/2013;EB-14170;OFF-ST-10000645;107.30;2;0.40;-64.42;LATAM
MX-2014-131044;05/11/2014;NS-18640;FUR-CH-10000326;215.86;3;0.20;59.32;LATAM
MX-2014-118052;13/09/2014;HG-14845;FUR-CH-10001795;114.28;2;0.00;38.84;LATAM
ES-2011-4257071;19/08/2011;PS-18970;OFF-BI-10001639;75.75;5;0.00;10.50;EU
ES-2013-1874583;15/02/2013;AG-10390;OFF-AR-10000751;90.59;9;0.50;-43.61;EU
IN-2011-76961;17/06/2011;RE-19450;TEC-PH-10001725;265.26;2;0.00;13.26;APAC
IN-2013-42311;27/02/2013;MH-17785;OFF-ST-10003334;95.10;2;0.00;17.10;APAC
US-2013-127971;21/11/2013;DW-13195;TEC-PH-10003095;122.92;7;0.20;46.10;US
CA-2012-123092;03/12/2012;JG-15115;OFF-BI-10001718;95.97;5;0.70;-73.58;US
RO-2014-340;01/01/2014;LW-6825;OFF-STA-10004108;99.48;2;0.00;23.82;EMEA
UP-2012-6120;14/01/2012;ON-8715;TEC-NOK-10001172;123.24;1;0.00;3.69;EMEA
MX-2012-164441;16/05/2012;MB-17305;TEC-CO-10004481;256.53;2;0.00;48.29;LATAM
ES-2012-4080677;18/06/2012;GH-14665;OFF-ST-10003641;152.44;3;0.10;25.36;EU
ES-2011-3431770;04/05/2011;SC-20800;OFF-AR-10001777;99.00;2;0.00;32.64;EU
ES-2013-5912455;12/03/2013;AB-10165;OFF-ST-10002720;223.67;4;0.10;-12.49;EU
IN-2013-19624;08/06/2013;NF-18595;FUR-FU-10001477;108.66;1;0.00;18.45;APAC
IN-2013-16495;09/12/2013;DW-13195;FUR-TA-10001433;212.58;1;0.30;39.45;APAC
IN-2011-35920;03/06/2011;SC-20770;OFF-SU-10004177;66.85;2;0.10;8.89;APAC
IN-2013-24552;02/08/2013;KC-16255;FUR-FU-10001770;195.72;5;0.20;73.32;APAC
CA-2013-140382;24/06/2013;RD-19900;OFF-ST-10003638;93.68;4;0.00;25.29;US
IR-2013-5890;28/11/2013;AB-150;FUR-SAF-10003160;274.80;2;0.00;98.88;EMEA
SA-2014-5210;27/11/2014;FW-4395;TEC-BRO-10003555;145.50;1;0.00;8.73;EMEA
RO-2014-7360;09/04/2014;EM-4095;OFF-ACM-10000476;63.66;2;0.00;17.82;EMEA
GG-2011-9830;03/10/2011;BS-1590;OFF-AVE-10004251;97.68;2;0.00;11.70;EMEA
MX-2014-134740;26/06/2014;EM-13825;FUR-CH-10001647;216.04;2;0.00;21.60;LATAM
MX-2012-101791;09/11/2012;SW-20275;FUR-BO-10003326;118.75;2;0.40;-33.65;LATAM
ES-2012-5708011;04/12/2012;HZ-14950;OFF-ST-10004097;56.05;4;0.10;22.33;EU
ES-2012-2289922;31/05/2012;SP-20620;OFF-PA-10001905;102.45;5;0.00;14.25;EU
ES-2012-4829315;04/07/2012;SO-20335;OFF-ST-10000710;146.79;3;0.00;44.01;EU
ID-2012-72544;13/06/2012;AG-10675;OFF-SU-10003897;44.64;5;0.40;-11.91;APAC
CA-2012-149846;22/05/2012;SB-20185;OFF-ST-10002406;104.79;7;0.00;29.34;US
CA-2013-132829;24/12/2013;LA-16780;TEC-PH-10004912;131.88;3;0.20;14.84;US
IZ-2014-7360;10/11/2014;AA-645;OFF-ELD-10002199;128.37;1;0.00;55.17;EMEA
MX-2014-168284;25/10/2014;JE-15745;OFF-ST-10002499;171.16;2;0.00;0.00;LATAM
MX-2014-160080;05/08/2014;TB-21190;TEC-PH-10001298;191.60;4;0.00;13.36;LATAM
US-2013-110520;11/10/2013;DS-13030;TEC-PH-10004577;156.53;9;0.60;-90.07;LATAM
ID-2014-17265;01/03/2014;KB-16240;OFF-EN-10001491;278.64;6;0.00;55.62;APAC
IN-2014-79383;01/05/2014;PP-18955;TEC-CO-10004929;129.76;1;0.10;4.30;APAC
ID-2012-23740;14/08/2012;LC-16960;OFF-SU-10000649;159.84;5;0.10;-16.11;APAC
CG-2011-8400;01/10/2011;AF-870;OFF-ELD-10000967;104.76;6;0.00;3.06;Africa
MD-2014-460;13/09/2014;MC-7425;FUR-HON-10001622;111.06;2;0.00;15.54;EMEA
TU-2012-8070;10/04/2012;CM-2655;FUR-SAF-10000593;49.85;2;0.60;-47.41;EMEA
US-2011-102288;13/06/2011;KT-16465;TEC-AC-10002938;91.68;3;0.60;-68.76;LATAM
MX-2014-146843;22/04/2014;PM-19135;TEC-PH-10001264;708.96;7;0.00;92.12;LATAM
IN-2014-32812;27/12/2014;Co-12640;TEC-CO-10003250;179.59;2;0.37;-19.97;APAC
IN-2012-41261;15/10/2012;TB-21055;OFF-AP-10000510;193.05;5;0.00;34.65;APAC
IN-2014-44047;29/10/2014;MS-17830;OFF-PA-10003381;209.66;5;0.10;34.91;APAC
IN-2012-61491;13/12/2012;KT-16465;OFF-AR-10001518;48.49;3;0.40;1.60;APAC
IN-2011-86103;14/05/2011;JM-15580;FUR-FU-10001843;84.12;2;0.00;31.92;APAC
ID-2014-86173;18/06/2014;CS-12490;TEC-CO-10003813;302.04;4;0.40;-151.08;APAC
CA-2013-159891;31/01/2013;BF-11170;OFF-EN-10004483;125.36;8;0.00;58.92;US
MX-2013-126039;26/09/2013;AS-10240;OFF-PA-10004359;158.04;9;0.00;42.66;LATAM
IT-2014-1036058;18/06/2014;GM-14695;TEC-MA-10000811;130.46;3;0.50;-73.13;EU
ES-2014-2426460;18/11/2014;YC-21895;OFF-ST-10003204;295.33;6;0.10;-0.05;EU
IT-2013-3328104;13/08/2013;BS-11665;TEC-PH-10002018;250.38;3;0.50;-120.24;EU
IN-2013-58509;04/11/2013;JH-15985;TEC-AC-10003451;45.03;3;0.47;-2.58;APAC
IN-2013-59216;05/06/2013;MD-17350;OFF-AR-10000242;145.05;5;0.00;26.10;APAC
IN-2011-65964;17/06/2011;SW-20275;OFF-PA-10004268;118.92;4;0.00;8.28;APAC
IN-2013-34205;17/04/2013;ES-14020;OFF-SU-10004236;125.40;5;0.00;41.25;APAC
SA-2014-3590;18/06/2014;CK-2325;OFF-STO-10002026;226.08;12;0.00;18.00;EMEA
CG-2011-30;12/09/2011;HR-4770;OFF-EAT-10002068;159.48;6;0.00;0.00;Africa
MX-2013-133074;24/05/2013;HA-14920;OFF-SU-10004899;54.12;3;0.00;12.96;LATAM
MX-2011-109603;20/11/2011;TB-21400;OFF-SU-10002627;50.64;4;0.00;8.56;LATAM
US-2014-116869;13/12/2014;EH-13765;FUR-FU-10000705;177.79;4;0.40;-94.85;LATAM
ES-2012-5808020;14/02/2012;ND-18370;OFF-EN-10002013;59.18;4;0.10;26.30;EU
CA-2011-163468;18/11/2011;JK-15730;FUR-TA-10002533;292.10;4;0.50;-175.26;US
TU-2014-810;16/04/2014;AY-555;OFF-BIC-10000582;41.47;2;0.60;-46.67;EMEA
US-2013-127586;24/05/2013;SC-20050;OFF-AP-10000844;101.52;5;0.60;-149.78;LATAM
MX-2012-102960;16/06/2012;MH-17290;OFF-AR-10004422;64.80;2;0.00;27.20;LATAM
US-2012-154879;27/06/2012;DB-13615;TEC-AC-10001055;91.73;4;0.40;-61.15;LATAM
ES-2013-1565126;19/02/2013;TC-20980;OFF-EN-10000788;142.05;5;0.00;69.60;EU
IN-2014-14913;04/09/2014;TC-20980;OFF-AR-10004656;351.86;8;0.10;46.82;APAC
IN-2014-13261;19/01/2014;MC-18130;OFF-ST-10003159;194.04;4;0.00;34.92;APAC
IN-2012-67609;28/09/2012;MY-17380;FUR-CH-10000994;289.32;2;0.00;49.14;APAC
MX-2011-133956;10/03/2011;KD-16345;FUR-CH-10001044;200.76;3;0.00;7.98;LATAM
IT-2014-4453792;30/08/2014;LF-17185;OFF-AR-10000505;48.84;4;0.00;0.00;EU
ES-2013-3667448;24/06/2013;TH-21235;FUR-FU-10001169;251.10;5;0.00;40.05;EU
ES-2013-2571754;04/12/2013;CW-11905;OFF-LA-10004929;62.10;5;0.00;14.85;EU
ES-2014-2739856;26/02/2014;PT-19090;OFF-ST-10001222;145.35;3;0.00;0.00;EU
IN-2012-17363;30/01/2012;TP-21415;OFF-BI-10004240;135.35;3;0.10;54.08;APAC
ID-2014-71081;17/09/2014;MG-17695;FUR-BO-10001679;85.46;1;0.40;2.84;APAC
ID-2012-67126;20/06/2012;SJ-20215;TEC-PH-10004760;163.05;5;0.50;-146.85;APAC
IN-2014-49675;01/03/2014;LB-16795;TEC-MA-10003632;185.64;4;0.00;90.96;APAC
ID-2013-66258;26/04/2013;BE-11410;OFF-BI-10004105;129.54;5;0.15;19.74;APAC
CA-2014-110821;08/08/2014;CK-12205;TEC-AC-10001552;119.45;3;0.20;-13.44;US
IZ-2014-9280;03/12/2014;MM-7920;TEC-CAN-10004697;381.96;2;0.00;42.00;EMEA
CG-2013-5500;16/08/2013;KH-6360;OFF-ROG-10004949;62.61;1;0.00;18.78;Africa
US-2012-145849;31/07/2012;EB-13705;FUR-CH-10002291;132.72;7;0.40;-24.36;LATAM
ES-2014-2592303;21/11/2014;NS-18640;OFF-EN-10001346;50.22;1;0.00;21.09;EU
ES-2011-2464932;06/06/2011;BS-11380;OFF-BI-10000289;103.95;9;0.00;24.84;EU
ES-2014-5060319;25/04/2014;AB-10105;OFF-SU-10000171;129.87;3;0.00;61.02;EU
IN-2014-24622;22/10/2014;MM-17920;OFF-BI-10003025;205.08;4;0.00;36.84;APAC
IN-2013-46966;21/06/2013;KT-16465;FUR-CH-10003580;295.95;5;0.00;144.90;APAC
IN-2012-80055;02/08/2012;SH-20395;FUR-CH-10002045;98.88;2;0.00;21.72;APAC
US-2011-109162;08/06/2011;KE-16420;FUR-CH-10002647;170.35;3;0.20;10.65;US
LE-2013-5910;09/01/2013;CC-2670;OFF-AME-10000244;54.18;2;0.00;21.66;EMEA
ES-2014-4357014;31/10/2014;KT-16465;OFF-BI-10001900;42.60;4;0.00;10.56;EU
ID-2014-58600;20/11/2014;ZC-21910;TEC-PH-10001884;358.67;6;0.10;-24.01;APAC
IN-2014-55296;08/12/2014;WB-21850;OFF-SU-10001346;94.98;2;0.00;9.48;APAC
ES-2014-5916291;09/06/2014;AR-10825;OFF-PA-10000850;90.60;5;0.00;18.00;EU
IT-2012-5332220;28/09/2012;CA-12055;TEC-CO-10003474;213.80;3;0.50;-205.25;EU
ES-2011-5380791;16/09/2011;JC-15775;OFF-ST-10004482;169.05;3;0.10;37.56;EU
IN-2013-41198;03/05/2013;CC-12475;OFF-LA-10003379;39.15;3;0.00;1.89;APAC
IN-2012-86124;24/09/2012;SC-20305;OFF-BI-10001662;126.90;10;0.00;49.20;APAC
CA-2013-146325;15/12/2013;DS-13180;FUR-CH-10001146;81.42;2;0.20;-9.16;US
CA-2011-154158;23/12/2011;CC-12670;OFF-ST-10004950;83.92;5;0.20;-1.05;US
CA-2012-2740;02/10/2012;NF-8475;OFF-FEL-10001541;206.40;1;0.00;92.88;Canada
MX-2013-150140;24/09/2013;LH-16750;OFF-AR-10003336;90.30;5;0.00;31.60;LATAM
US-2013-158743;12/11/2013;AC-10450;OFF-AR-10000804;76.36;7;0.40;-3.86;LATAM
ES-2011-2302372;15/08/2011;JF-15565;OFF-BI-10000179;55.98;2;0.00;18.42;EU
ES-2013-1185240;13/08/2013;NP-18700;TEC-PH-10004772;143.22;2;0.50;-128.94;EU
IN-2014-35157;21/11/2014;NF-18385;OFF-SU-10000207;103.95;3;0.00;24.93;APAC
US-2012-101399;17/01/2012;JS-15940;FUR-FU-10002918;254.74;7;0.60;-312.06;US
CA-2013-143406;27/09/2013;LR-17035;OFF-AP-10001564;93.03;2;0.80;-251.19;US
HU-2011-1380;10/01/2011;ER-3855;OFF-CAM-10001249;41.70;1;0.00;1.65;EMEA
CG-2011-6250;15/02/2011;TB-11625;OFF-TEN-10004194;134.61;1;0.00;63.24;Africa
US-2012-115966;24/10/2012;CB-12025;OFF-SU-10001173;207.06;7;0.00;41.30;LATAM
MX-2013-153129;09/09/2013;GM-14500;TEC-PH-10001424;183.72;2;0.00;29.36;LATAM
MX-2014-122959;04/03/2014;AT-10435;OFF-ST-10004185;76.56;2;0.00;4.56;LATAM
ES-2014-3625378;10/12/2014;BP-11290;OFF-AR-10001599;205.44;4;0.00;39.00;EU
ES-2014-4407511;29/01/2014;MF-18250;OFF-ST-10003305;215.73;9;0.00;4.05;EU
ID-2012-75141;14/08/2012;IM-15070;TEC-CO-10004125;223.94;2;0.10;-19.96;APAC
ID-2012-12953;03/10/2012;DP-13105;FUR-BO-10001668;463.56;3;0.10;-30.99;APAC
US-2013-103646;22/04/2013;SP-20545;OFF-ST-10000563;102.34;4;0.20;-12.79;US
EG-2013-5690;19/11/2013;VW-11775;TEC-HP -10004801;122.49;1;0.00;31.83;Africa
EG-2014-5490;16/12/2014;KH-6510;OFF-ROG-10001549;124.26;2;0.00;6.18;Africa
RS-2013-7090;14/06/2013;SO-10335;TEC-SAN-10000060;76.62;2;0.00;8.40;EMEA
IR-2012-1100;02/09/2012;BF-1275;OFF-ELD-10000124;192.00;4;0.00;63.36;EMEA
RS-2013-2890;04/10/2013;MM-8280;OFF-STO-10004910;74.64;4;0.00;35.76;EMEA
MX-2013-101266;08/02/2013;JK-15730;TEC-PH-10000960;97.60;2;0.00;15.60;LATAM
MX-2012-128167;04/06/2012;MC-18100;FUR-BO-10000502;292.34;1;0.00;46.76;LATAM
ES-2012-4435180;06/01/2012;SJ-20500;TEC-AC-10001089;162.54;2;0.00;81.24;EU
ES-2012-3770269;22/08/2012;DK-13225;OFF-ST-10001562;163.30;9;0.10;-9.23;EU
ID-2013-70122;11/06/2013;AD-10180;OFF-ST-10002834;106.97;1;0.17;5.15;APAC
CA-2014-125381;26/04/2014;SG-20605;TEC-AC-10000158;107.97;3;0.00;22.67;US
US-2014-145597;03/11/2014;GG-14650;OFF-AR-10001958;54.34;4;0.20;5.43;US
RS-2014-7500;02/08/2014;EM-4200;OFF-FIS-10004915;87.84;2;0.00;32.46;EMEA
ES-2014-4578544;02/09/2014;MF-18250;OFF-PA-10001758;171.00;6;0.00;17.10;EU
IN-2014-43410;14/08/2014;BO-11350;OFF-BI-10000328;136.49;3;0.10;37.85;APAC
ID-2011-55667;23/02/2011;RF-19735;TEC-PH-10003752;97.83;3;0.50;-29.43;APAC
IN-2011-27968;08/09/2011;Dl-13600;TEC-MA-10004298;167.33;4;0.17;-32.35;APAC
IN-2012-81728;15/06/2012;MS-17770;OFF-AR-10001030;47.04;2;0.00;17.40;APAC
IN-2013-83772;25/01/2013;TS-21205;FUR-CH-10002589;171.42;2;0.00;34.26;APAC
MX-2012-121678;28/11/2012;JB-15925;TEC-CO-10001756;95.93;1;0.00;37.29;LATAM
MX-2011-168774;07/06/2011;SC-20845;FUR-CH-10002727;172.30;5;0.00;84.40;LATAM
MX-2013-153094;07/11/2013;IL-15100;FUR-CH-10002653;229.44;3;0.20;0.00;LATAM
IT-2013-5081262;18/12/2013;TW-21025;OFF-BI-10001253;95.76;7;0.00;28.56;EU
IT-2014-2122888;14/03/2014;OT-18730;FUR-FU-10004097;216.43;6;0.20;-37.91;EU
IN-2014-45622;26/12/2014;DW-13585;OFF-FA-10000549;98.82;9;0.00;11.61;APAC
CA-2012-109470;31/12/2012;KC-16255;OFF-BI-10004492;94.74;3;0.00;44.53;US
SG-2013-6580;11/10/2013;DL-3315;OFF-SME-10001745;48.93;1;0.00;14.67;Africa
MX-2011-106943;13/10/2011;BO-11350;TEC-CO-10000372;96.81;1;0.00;9.51;LATAM
MX-2012-160843;13/02/2012;PW-19030;OFF-ST-10002371;188.80;2;0.00;1.88;LATAM
ES-2012-1238144;12/09/2012;MH-17785;FUR-FU-10004459;170.28;5;0.20;-4.32;EU
IT-2011-4480159;12/10/2011;AM-10705;OFF-ST-10001562;90.72;5;0.10;-5.13;EU
IN-2011-12806;22/04/2011;BS-11590;OFF-AR-10000539;79.92;3;0.00;5.58;APAC
CA-2013-116344;30/07/2013;JO-15145;OFF-ST-10001713;84.78;2;0.20;-16.96;US
CA-2014-126396;09/09/2014;AR-10345;TEC-AC-10003116;85.20;6;0.20;20.24;US
ES-2012-5206109;18/12/2012;CD-12280;OFF-SU-10001074;111.72;4;0.00;45.72;EU
CA-2014-145506;04/06/2014;MO-17800;OFF-ST-10004963;136.26;9;0.00;5.45;US
CA-2013-9860;28/06/2013;NF-8385;OFF-ENE-10002922;57.00;2;0.00;5.70;Canada
BO-2012-8820;12/06/2012;MM-8280;OFF-BIN-10003089;67.44;4;0.00;24.24;EMEA
HU-2012-7730;05/09/2012;NF-8385;TEC-LOG-10004419;61.44;2;0.00;18.42;EMEA
ES-2013-3059419;06/11/2013;RM-19675;FUR-CH-10001831;935.76;7;0.00;102.90;EU
ES-2013-1299121;28/09/2013;NH-18610;OFF-EN-10003087;67.23;3;0.00;7.38;EU
ES-2011-5010472;15/11/2011;DP-13000;OFF-BI-10004328;146.88;3;0.00;52.83;EU
ES-2012-2651446;18/10/2012;MC-17275;OFF-SU-10001409;121.86;6;0.00;40.14;EU
IN-2011-25882;23/07/2011;LD-16855;TEC-PH-10000922;242.73;4;0.17;55.53;APAC
ID-2014-62289;03/08/2014;RB-19645;TEC-CO-10001654;740.67;3;0.35;68.37;APAC
IN-2013-22795;25/12/2013;JC-15340;OFF-AR-10000720;152.10;6;0.00;30.42;APAC
CA-2012-140221;05/03/2012;MS-17365;OFF-AP-10000828;180.98;5;0.80;-470.55;US
US-2013-158288;27/11/2013;EH-13945;OFF-BI-10003364;78.76;9;0.70;-57.76;US
RS-2011-2070;28/12/2011;SB-10185;OFF-GRE-10000216;187.20;6;0.00;20.52;EMEA
UP-2012-4910;13/08/2012;JF-5415;OFF-WIL-10003532;97.92;2;0.00;35.22;EMEA
RS-2013-8390;01/08/2013;CC-2100;OFF-ENE-10001356;97.02;2;0.00;13.56;EMEA
MX-2012-134607;14/04/2012;PP-18955;TEC-AC-10002170;85.36;4;0.00;7.68;LATAM
ES-2014-2846503;23/08/2014;RB-19435;OFF-LA-10000707;46.20;5;0.00;14.25;EU
ES-2012-1704393;19/06/2012;TS-21370;FUR-FU-10001692;142.02;3;0.00;45.36;EU
ES-2014-3319612;03/07/2014;RF-19735;OFF-AR-10003658;147.75;5;0.00;0.00;EU
EG-2014-460;03/09/2014;AC-660;TEC-SAN-10004721;110.70;2;0.00;17.70;Africa
CA-2012-4710;30/05/2012;EM-3960;TEC-MEM-10002883;100.08;1;0.00;18.00;Canada
MX-2013-129077;09/07/2013;KB-16585;OFF-PA-10000591;199.20;6;0.00;27.84;LATAM
MX-2012-154088;14/05/2012;MC-17275;TEC-PH-10001580;305.06;7;0.00;109.76;LATAM
ES-2012-5168556;15/06/2012;Dl-13600;TEC-AC-10004997;229.62;2;0.00;50.46;EU
IT-2014-1207126;09/12/2014;GA-14515;FUR-FU-10003910;140.78;7;0.20;28.01;EU
IN-2011-49752;01/12/2011;CB-12415;FUR-CH-10004049;103.38;2;0.00;40.26;APAC
IN-2012-63787;23/05/2012;PM-19135;OFF-PA-10003686;90.83;4;0.10;-7.09;APAC
CA-2011-164315;02/04/2011;RD-19585;OFF-AP-10003842;154.90;5;0.00;40.27;US
TU-2014-810;16/04/2014;AY-555;OFF-BIN-10000711;40.56;4;0.60;-33.48;EMEA
MX-2014-104304;06/11/2014;MG-17875;FUR-CH-10000852;156.24;5;0.20;50.74;LATAM
US-2013-164399;03/09/2013;LC-17050;FUR-FU-10003694;80.35;4;0.40;-32.21;LATAM
ES-2012-1028780;03/12/2012;JF-15190;OFF-SU-10003234;118.26;3;0.00;57.87;EU
IN-2011-78823;15/09/2011;ME-17725;OFF-ST-10000220;187.83;3;0.00;33.75;APAC
IN-2011-62982;30/03/2011;VG-21790;TEC-AC-10001835;126.63;3;0.00;17.64;APAC
IN-2012-71550;24/08/2012;FW-14395;OFF-ST-10004365;170.73;3;0.00;80.19;APAC
IN-2012-23089;01/10/2012;XP-21865;OFF-SU-10001535;177.48;4;0.00;81.60;APAC
CA-2012-103135;24/07/2012;SS-20515;OFF-BI-10000069;90.06;6;0.00;41.43;US
CA-2014-128076;03/02/2014;BO-11350;TEC-MA-10002109;239.98;2;0.20;39.00;US
TU-2012-8250;07/02/2012;EM-4095;TEC-SAN-10004424;102.54;1;0.60;-53.85;EMEA
HR-2012-5400;10/12/2012;BP-1290;OFF-CAR-10002942;174.96;6;0.00;50.58;EMEA
AG-2013-5570;01/05/2013;AH-75;OFF-ACC-10002343;63.24;2;0.00;25.92;Africa
US-2012-113523;06/05/2012;KD-16615;TEC-CO-10004649;139.19;2;0.60;-144.09;LATAM
MX-2011-137652;09/09/2011;PH-18790;OFF-ST-10000836;144.56;4;0.00;12.96;LATAM
US-2014-164049;06/09/2014;KE-16420;FUR-FU-10004915;42.77;1;0.40;-27.81;LATAM
US-2013-156713;20/12/2013;CR-12730;OFF-EN-10004564;29.74;3;0.60;-26.78;LATAM
ES-2012-5480702;20/11/2012;TP-21565;OFF-PA-10003416;130.56;4;0.00;27.36;EU
ES-2014-3406497;11/09/2014;DH-13075;OFF-AR-10001720;148.41;3;0.00;23.67;EU
IT-2012-4512208;11/06/2012;MV-17485;FUR-CH-10000068;183.42;4;0.50;-139.50;EU
ID-2014-55765;04/06/2014;TZ-21445;TEC-AC-10002852;202.72;3;0.40;-13.55;APAC
ID-2013-52041;07/03/2013;MS-17770;OFF-ST-10004346;136.18;3;0.17;-6.65;APAC
IN-2014-75204;29/04/2014;PR-18880;OFF-PA-10004335;80.11;3;0.10;15.94;APAC
IN-2014-74532;20/03/2014;BN-11470;FUR-FU-10002699;102.11;2;0.10;16.97;APAC
ID-2012-79551;25/12/2012;BN-11470;OFF-ST-10003141;153.36;5;0.47;-81.09;APAC
